LSOA11CD,LAD11NM,PTAL Score,lsoademographics_White,lsoademographics_Mixed/multiple ethnic groups,lsoademographics_Asian/Asian British,lsoademographics_Black/African/Caribbean/Black British,lsoademographics_Other ethnic group,lsoademographics_BAME,lsoademographics_White (%),lsoademographics_Mixed/multiple ethnic groups (%),lsoademographics_Asian/Asian British (%),lsoademographics_Black/African/Caribbean/Black British (%),lsoademographics_Other ethnic group (%),lsoademographics_BAME (%),lsoademographics_United Kingdom,lsoademographics_Not United Kingdom,lsoademographics_% United Kingdom,lsoademographics_% Not United Kingdom,lsoademographics_Households with at least one person aged 16 or over with English as a main language,lsoademographics_Households where no people aged 16 or over have English as a main language,lsoademographics_% of households with at least one person aged 16 or over with English as a main language,lsoademographics_% of households where no people aged 16 or over have English as a main language,lsoademographics_Christian,lsoademographics_Buddhist,lsoademographics_Hindu,lsoademographics_Jewish,lsoademographics_Muslim,lsoademographics_Sikh,lsoademographics_Other religion,lsoademographics_No religion,lsoademographics_Religion not stated,lsoademographics_Christian (%),lsoademographics_Buddhist (%),lsoademographics_Hindu (%),lsoademographics_Jewish (%),lsoademographics_Muslim (%),lsoademographics_Sikh (%),lsoademographics_Other religion (%),lsoademographics_No religion (%),lsoademographics_Religion not stated (%),IMD only_LSOA name (2011),IMD only_Index of Multiple Deprivation (IMD) Score,IMD only_Income Score (rate),IMD only_Employment Score (rate),"IMD only_Education, Skills and Training Score",IMD only_Health Deprivation and Disability Score,IMD only_Crime Score,IMD only_Barriers to Housing and Services Score,IMD only_Living Environment Score,lsoahouseprices_House Prices;Median Price;2014,Mean and Median Incomes_2012/13mean,Mean and Median Incomes_2012/13median,lsoaages_All Ages,lsoaages_0-15,lsoaages_16-29,lsoaages_30-44,lsoaages_45-64,lsoaages_65+,lsoaages_Working-age
E01001737,Hackney,9.14911,1281,133,150,214,64,561,69.5,7.2,8.1,11.6,3.5,30.5,1293,549,70.2,29.8,690,64,91.5,8.5,562,22,20,23,129,39,6,877,164,30.5,1.2,1.1,1.2,7,2.1,0.3,47.6,8.9,Hackney 012B,24.6,0.2,0.1,1.4,0.3,0.3,36.2,44.9,680000,59430,47860,1842,329,422,633,355,103,1410
E01001738,Hackney,13.532,1284,111,77,195,91,474,73,6.3,4.4,11.1,5.2,27,1162,596,66.1,33.9,667,118,85,15,589,12,18,17,198,8,17,715,184,33.5,0.7,1,1,11.3,0.5,1,40.7,10.5,Hackney 012C,22.9,0.1,0.1,4.9,0.3,0.3,39.2,29.2,415000,55860,45310,1758,304,446,569,330,109,1345
E01001739,Hackney,15.3851,1574,127,96,251,42,516,75.3,6.1,4.6,12,2,24.7,1474,616,70.5,29.5,805,93,89.6,10.4,741,34,7,17,143,11,9,965,163,35.5,1.6,0.3,0.8,6.8,0.5,0.4,46.2,7.8,Hackney 012D,25.8,0.1,0.1,3,0.5,0.8,36.8,30.3,460000,58050,46890,2090,342,499,692,408,149,1599
E01001740,Hackney,19.0568,641,106,197,487,135,925,40.9,6.8,12.6,31.1,8.6,59.1,879,687,56.1,43.9,493,131,79,21,666,32,14,14,347,25,7,338,123,42.5,2,0.9,0.9,22.2,1.6,0.4,21.6,7.9,Hackney 014A,43.9,0.3,0.2,26.5,0.8,0.9,42.6,27.3,288650,42400,34910,1566,363,366,407,290,140,1063
E01001741,Hackney,12.1197,1083,77,134,133,63,407,72.7,5.2,9,8.9,4.2,27.3,1108,382,74.4,25.6,551,48,92,8,469,24,22,44,141,7,19,633,131,31.5,1.6,1.5,3,9.5,0.5,1.3,42.5,8.8,Hackney 009A,17.8,0.1,0.1,1,-0.3,0.6,33.8,33.3,850000,63160,50460,1490,306,315,489,286,94,1090
E01001742,Hackney,8.91873,1006,158,197,376,73,804,55.6,8.7,10.9,20.8,4,44.4,1230,580,68,32,696,93,88.2,11.8,662,33,24,27,237,8,8,657,154,36.6,1.8,1.3,1.5,13.1,0.4,0.4,36.3,8.5,Hackney 008A,29,0.2,0.1,8.5,0.7,0.5,40.6,26.8,480000,50890,41620,1810,333,400,593,357,127,1350
E01001745,Hackney,16.42,995,137,229,781,107,1254,44.2,6.1,10.2,34.7,4.8,55.8,1264,985,56.2,43.8,769,189,80.3,19.7,980,27,24,21,419,10,12,570,186,43.6,1.2,1.1,0.9,18.6,0.4,0.5,25.3,8.3,Hackney 016A,36.8,0.3,0.1,14.6,0.6,0.3,45.3,26.7,410000,41270,33960,2249,482,613,640,405,109,1658
E01001746,Hackney,14.8335,557,123,206,644,126,1099,33.6,7.4,12.4,38.9,7.6,66.4,915,741,55.3,44.7,482,150,76.3,23.7,745,40,16,31,389,14,3,277,141,45,2.4,1,1.9,23.5,0.8,0.2,16.7,8.5,Hackney 016B,35.3,0.3,0.2,21,0.5,-0.8,44.7,24.2,250000,39010,32030,1656,508,335,438,297,78,1070
E01001747,Hackney,24.584,1301,133,172,409,122,836,60.9,6.2,8,19.1,5.7,39.1,1178,959,55.1,44.9,748,195,79.3,20.7,787,34,8,19,272,27,23,758,209,36.8,1.6,0.4,0.9,12.7,1.3,1.1,35.5,9.8,Hackney 014B,31.1,0.2,0.1,8.6,1,1.2,41.6,29.5,450000,46670,38360,2137,262,657,713,337,168,1707
E01001748,Hackney,30.7987,1385,133,243,447,98,921,60.1,5.8,10.5,19.4,4.2,39.9,1483,823,64.3,35.7,931,159,85.4,14.6,715,33,5,19,344,13,8,986,183,31,1.4,0.2,0.8,14.9,0.6,0.3,42.8,7.9,Hackney 020A,32.8,0.2,0.1,7.4,0.3,1.3,45,35.8,528000,49160,40310,2306,293,774,723,397,119,1894
E01001751,Hackney,22.086,1294,91,61,72,29,253,83.6,5.9,3.9,4.7,1.9,16.4,1167,380,75.4,24.6,648,28,95.9,4.1,674,13,7,21,44,10,3,661,114,43.6,0.8,0.5,1.4,2.8,0.6,0.2,42.7,7.4,Hackney 021D,18.7,0.1,0,2.1,-0.3,0.9,30.1,59.7,1100000,62480,49990,1547,175,434,483,310,145,1227
E01001752,Hackney,13.4473,1386,136,235,493,57,921,60.1,5.9,10.2,21.4,2.5,39.9,1406,901,60.9,39.1,917,143,86.5,13.5,991,30,28,18,247,24,10,765,194,43,1.3,1.2,0.8,10.7,1,0.4,33.2,8.4,Hackney 025A,26.8,0.1,0.1,6.2,0.2,0.1,43.2,67.8,524750,49860,40840,2307,320,752,840,275,120,1867
E01001753,Hackney,13.2462,591,132,139,648,119,1038,36.3,8.1,8.5,39.8,7.3,63.7,887,742,54.5,45.5,532,155,77.4,22.6,802,35,5,8,324,12,10,304,129,49.2,2.1,0.3,0.5,19.9,0.7,0.6,18.7,7.9,Hackney 025B,35.9,0.2,0.1,23.5,0.2,0.6,42.1,34,256250,40260,33110,1629,403,348,437,339,102,1124
E01001760,Hackney,36.8567,869,141,185,470,89,885,49.5,8,10.5,26.8,5.1,50.5,1038,716,59.2,40.8,630,135,82.4,17.6,745,30,1,20,263,20,8,532,135,42.5,1.7,0.1,1.1,15,1.1,0.5,30.3,7.7,Hackney 017C,39.2,0.2,0.1,9.7,0.7,1.7,44.6,35.7,390000,44300,36460,1754,269,513,522,303,147,1338
E01001761,Hackney,31.5836,913,128,185,494,59,866,51.3,7.2,10.4,27.8,3.3,48.7,1070,709,60.1,39.9,736,133,84.7,15.3,714,42,12,25,241,19,11,539,176,40.1,2.4,0.7,1.4,13.5,1.1,0.6,30.3,9.9,Hackney 016F,47.2,0.3,0.2,10.2,1.1,0.8,43.1,34.6,393750,42710,35160,1779,248,474,519,359,179,1352
E01001769,Hackney,23.887,856,115,185,360,78,738,53.7,7.2,11.6,22.6,4.9,46.3,1026,568,64.4,35.6,569,93,86,14,587,18,5,26,221,15,9,555,158,36.8,1.1,0.3,1.6,13.9,0.9,0.6,34.8,9.9,Hackney 006E,26.8,0.2,0.1,5.8,0.2,1,40.3,31.9,557500,50130,41040,1594,255,416,492,338,93,1246
E01001779,Hackney,26.9558,1211,165,350,557,154,1226,49.7,6.8,14.4,22.9,6.3,50.3,1317,1120,54,46,878,243,78.3,21.7,989,53,16,15,468,18,7,637,234,40.6,2.2,0.7,0.6,19.2,0.7,0.3,26.1,9.6,Hackney 026A,30.6,0.2,0.1,11.1,0.2,0.3,48.1,39,592500,42850,35270,2437,475,682,771,377,132,1830
E01001780,Hackney,37.2004,948,181,162,428,106,877,51.9,9.9,8.9,23.5,5.8,48.1,1037,788,56.8,43.2,763,153,83.3,16.7,770,23,24,24,242,11,20,515,196,42.2,1.3,1.3,1.3,13.3,0.6,1.1,28.2,10.7,Hackney 027D,37.7,0.2,0.1,13.4,0.3,1.4,42.2,36.5,950000,42920,35340,1825,291,525,528,324,157,1377
E01001781,Hackney,17.3974,892,111,181,395,88,775,53.5,6.7,10.9,23.7,5.3,46.5,934,733,56,44,573,158,78.4,21.6,755,34,8,5,265,11,5,419,165,45.3,2,0.5,0.3,15.9,0.7,0.3,25.1,9.9,Hackney 026B,44.7,0.3,0.2,28.1,1,1,42.5,33.2,321500,37260,30500,1667,302,573,353,302,137,1228
E01001782,Hackney,12.9071,1493,167,245,281,114,807,64.9,7.3,10.7,12.2,5,35.1,1397,903,60.7,39.3,871,182,82.7,17.3,974,20,25,32,233,25,5,779,207,42.3,0.9,1.1,1.4,10.1,1.1,0.2,33.9,9,Hackney 026C,21.1,0.1,0.1,7.3,-0.5,0,42.9,39.5,785135,48910,40110,2300,328,694,737,412,129,1843
E01001783,Hackney,24.3934,758,117,208,656,158,1139,40,6.2,11,34.6,8.3,60,1003,894,52.9,47.1,652,211,75.6,24.4,886,38,5,14,329,3,8,410,204,46.7,2,0.3,0.7,17.3,0.2,0.4,21.6,10.8,Hackney 026D,38.6,0.3,0.2,19.6,0.6,0.6,42.6,34.7,315000,37900,31070,1897,374,582,469,334,138,1385
E01001784,Hackney,22.5587,1186,121,340,503,123,1087,52.2,5.3,15,22.1,5.4,47.8,1240,1033,54.6,45.4,634,163,79.5,20.5,1017,47,27,20,284,8,9,680,181,44.7,2.1,1.2,0.9,12.5,0.4,0.4,29.9,8,Hackney 027E,26.6,0.2,0.1,14.1,0.1,0.1,42.3,38.6,415000,41610,34250,2273,330,993,498,312,140,1803
E01001799,Hackney,14.4054,1192,46,73,129,142,390,75.3,2.9,4.6,8.2,9,24.7,1157,425,73.1,26.9,433,52,89.3,10.7,285,1,2,703,36,23,2,275,255,18,0.1,0.1,44.4,2.3,1.5,0.1,17.4,16.1,Hackney 003A,26.5,0.1,0.1,34.6,-0.1,-0.1,39.4,44.5,392500,50500,41330,1582,573,377,317,223,92,917
E01001800,Hackney,20.2464,954,67,93,324,159,643,59.7,4.2,5.8,20.3,10,40.3,987,610,61.8,38.2,499,144,77.6,22.4,459,7,5,501,224,15,5,200,181,28.7,0.4,0.3,31.4,14,0.9,0.3,12.5,11.3,Hackney 004C,39.2,0.3,0.2,39.8,0.6,0,39.5,28.7,325000,42830,35260,1597,508,400,347,232,110,979
E01001801,Hackney,8.13367,1198,75,96,196,99,466,72,4.5,5.8,11.8,5.9,28,1138,526,68.4,31.6,512,76,87.1,12.9,410,12,7,600,96,4,3,330,202,24.6,0.7,0.4,36.1,5.8,0.2,0.2,19.8,12.1,Hackney 008B,31.4,0.2,0.1,14.5,0.5,-0.2,45.8,42.6,392500,47380,38920,1664,508,335,343,267,211,945
E01001802,Hackney,8.90057,851,46,108,169,120,443,65.8,3.6,8.3,13.1,9.3,34.2,855,439,66.1,33.9,395,76,83.9,16.1,349,5,8,418,140,29,6,220,119,27,0.4,0.6,32.3,10.8,2.2,0.5,17,9.2,Hackney 003B,33.5,0.2,0.1,26.4,0.3,0.1,44.4,29.8,350750,45180,37170,1294,342,275,293,236,148,804
E01001803,Hackney,6.05651,1410,123,92,120,118,453,75.7,6.6,4.9,6.4,6.3,24.3,1356,507,72.8,27.2,617,102,85.8,14.2,481,30,6,309,88,4,9,746,190,25.8,1.6,0.3,16.6,4.7,0.2,0.5,40,10.2,Hackney 008C,15.7,0.1,0.1,1.7,0,-0.4,36.7,32,605000,54090,44010,1863,462,370,542,355,134,1267
E01001804,Hackney,6.74969,1110,69,106,134,109,418,72.6,4.5,6.9,8.8,7.1,27.4,1070,458,70,30,382,82,82.3,17.7,332,5,3,545,101,18,6,247,271,21.7,0.3,0.2,35.7,6.6,1.2,0.4,16.2,17.7,Hackney 003C,26.5,0.1,0.1,29.7,0,-0.9,40.7,35.1,400000,49070,40230,1528,514,335,326,225,128,886
E01001805,Hackney,19.5453,835,58,118,148,47,371,69.2,4.8,9.8,12.3,3.9,30.8,789,417,65.4,34.6,420,90,82.4,17.6,400,10,11,72,130,2,14,469,98,33.2,0.8,0.9,6,10.8,0.2,1.2,38.9,8.1,Hackney 009B,27.2,0.1,0.1,1.4,0,1.2,40.5,47.9,445000,56430,45720,1206,187,390,341,220,68,951
E01001806,Hackney,8.51787,986,107,86,302,65,560,63.8,6.9,5.6,19.5,4.2,36.2,1073,473,69.4,30.6,629,85,88.1,11.9,535,10,7,31,162,3,11,632,155,34.6,0.6,0.5,2,10.5,0.2,0.7,40.9,10,Hackney 008D,30,0.2,0.1,6.5,0.5,0.9,39.9,28,378026,49660,40690,1546,277,351,456,318,144,1125
E01001807,Hackney,13.7012,1101,95,113,356,141,705,61,5.3,6.3,19.7,7.8,39,1134,672,62.8,37.2,564,129,81.4,18.6,625,11,0,380,168,6,3,343,270,34.6,0.6,0,21,9.3,0.3,0.2,19,15,Hackney 003D,29.1,0.2,0.1,14.5,-0.1,0.2,44.5,38.8,312500,46410,38150,1806,476,432,449,332,117,1213
E01001808,Hackney,22.7209,1461,41,62,76,198,377,79.5,2.2,3.4,4.1,10.8,20.5,1161,677,63.2,36.8,424,134,76,24,273,5,6,1083,65,0,3,157,246,14.9,0.3,0.3,58.9,3.5,0,0.2,8.5,13.4,Hackney 001A,30.9,0.1,0.1,44.2,-0.1,0.2,41.4,62.4,424975,49130,40280,1838,677,500,331,235,95,1066
E01001809,Hackney,21.2494,1343,72,105,192,265,634,67.9,3.6,5.3,9.7,13.4,32.1,1273,704,64.4,35.6,488,122,80,20,458,8,0,968,96,9,5,206,227,23.2,0.4,0,49,4.9,0.5,0.3,10.4,11.5,Hackney 001B,26.7,0.1,0.1,42.4,-0.3,0,41.8,35.2,250000,47490,39000,1977,691,422,403,291,170,1116
E01001811,Hackney,12.8134,648,92,201,452,110,855,43.1,6.1,13.4,30.1,7.3,56.9,747,756,49.7,50.3,471,175,72.9,27.1,720,24,11,49,326,15,8,226,124,47.9,1.6,0.7,3.3,21.7,1,0.5,15,8.3,Hackney 002D,48.6,0.3,0.2,42.7,0.6,0.7,44.4,26.6,280000,37260,30500,1503,318,321,348,350,166,1019
E01001812,Hackney,10.5478,1207,86,69,231,153,539,69.1,4.9,4,13.2,8.8,30.9,1235,511,70.7,29.3,524,90,85.3,14.7,375,18,4,610,136,4,2,307,290,21.5,1,0.2,34.9,7.8,0.2,0.1,17.6,16.6,Hackney 003E,29.8,0.2,0.1,21.6,0,0.6,40.6,25.9,462500,45890,37730,1746,558,454,320,295,119,1069
E01001813,Hackney,27.3909,516,92,172,363,107,734,41.3,7.4,13.8,29,8.6,58.7,596,654,47.7,52.3,377,148,71.8,28.2,599,25,13,9,240,7,1,238,118,47.9,2,1,0.7,19.2,0.6,0.1,19,9.4,Hackney 002E,48.5,0.3,0.2,22.6,0.4,1.2,44.6,51.3,236500,36850,30140,1250,263,330,297,255,105,882
E01001814,Hackney,22.4269,1067,78,137,208,170,593,64.3,4.7,8.3,12.5,10.2,35.7,971,689,58.5,41.5,438,121,78.4,21.6,529,3,1,477,169,2,9,264,206,31.9,0.2,0.1,28.7,10.2,0.1,0.5,15.9,12.4,Hackney 001C,32.7,0.2,0.1,18.5,0.6,0.5,43.9,43.8,265000,47690,39160,1660,495,393,440,227,105,1060
E01001826,Hackney,15.5592,1067,70,104,296,203,673,61.3,4,6,17,11.7,38.7,1065,675,61.2,38.8,449,136,76.8,23.2,478,5,1,642,184,24,10,192,204,27.5,0.3,0.1,36.9,10.6,1.4,0.6,11,11.7,Hackney 004E,34.3,0.2,0.1,39,0.4,-0.4,41.3,27.6,342500,42660,35120,1740,596,377,371,270,126,1018
E01001829,Hackney,19.9941,1387,94,140,141,32,407,77.3,5.2,7.8,7.9,1.8,22.7,1346,448,75,25,645,51,92.7,7.3,533,22,16,22,128,2,10,901,160,29.7,1.2,0.9,1.2,7.1,0.1,0.6,50.2,8.9,Hackney 009C,16.5,0.1,0.1,0.5,-0.3,0.8,31.4,38,595000,64470,51360,1794,366,371,577,369,111,1317
E01001830,Hackney,19.4194,973,167,156,498,110,931,51.1,8.8,8.2,26.2,5.8,48.9,1087,817,57.1,42.9,770,162,82.6,17.4,794,11,15,45,251,12,4,578,194,41.7,0.6,0.8,2.4,13.2,0.6,0.2,30.4,10.2,Hackney 014C,32.4,0.2,0.1,9.3,0.5,0.6,45,29.4,395000,44630,36730,1904,255,467,614,359,209,1440
E01001831,Hackney,26.1101,1056,117,193,259,52,621,63,7,11.5,15.4,3.1,37,976,701,58.2,41.8,617,128,82.8,17.2,550,16,23,28,180,7,10,714,149,32.8,1,1.4,1.7,10.7,0.4,0.6,42.6,8.9,Hackney 009D,29.2,0.2,0.1,2,0.4,1,42.6,39.6,405000,53900,43870,1677,216,479,556,274,152,1309
E01001832,Hackney,22.0006,913,104,306,242,54,706,56.4,6.4,18.9,14.9,3.3,43.6,1045,574,64.5,35.5,557,85,86.8,13.2,483,10,28,26,299,24,14,587,148,29.8,0.6,1.7,1.6,18.5,1.5,0.9,36.3,9.1,Hackney 009E,28.1,0.1,0.1,7.3,0.3,1,40.2,41.7,636250,53760,43770,1619,231,478,504,295,111,1277
E01001833,Hackney,15.7732,1137,168,247,520,71,1006,53.1,7.8,11.5,24.3,3.3,46.9,1333,810,62.2,37.8,760,171,81.6,18.4,782,14,18,7,293,30,15,753,231,36.5,0.7,0.8,0.3,13.7,1.4,0.7,35.1,10.8,Hackney 014D,31.8,0.2,0.1,13.3,0.5,0.3,45.4,35.7,440000,48160,39530,2143,391,604,636,400,112,1640
E01001834,Hackney,17.1627,1222,136,193,415,93,837,59.3,6.6,9.4,20.2,4.5,40.7,1261,798,61.2,38.8,716,146,83.1,16.9,694,8,30,25,314,31,8,762,187,33.7,0.4,1.5,1.2,15.3,1.5,0.4,37,9.1,Hackney 014E,30.8,0.2,0.1,6.3,0.5,0.6,42.5,37.8,554225,49620,40650,2059,339,639,693,292,96,1624
E01001835,Hackney,19.4627,795,62,156,192,44,454,63.7,5,12.5,15.4,3.5,36.3,841,408,67.3,32.7,440,43,91.1,8.9,406,9,27,16,114,7,9,536,125,32.5,0.7,2.2,1.3,9.1,0.6,0.7,42.9,10,Hackney 014F,21.3,0.1,0.1,1.6,0.3,1.1,33,33.1,525000,53690,43720,1249,188,323,418,234,86,975
E01001847,Hackney,14.4175,549,97,123,325,35,580,48.6,8.6,10.9,28.8,3.1,51.4,718,411,63.6,36.4,412,55,88.2,11.8,613,18,4,13,123,17,9,247,85,54.3,1.6,0.4,1.2,10.9,1.5,0.8,21.9,7.5,Hackney 018B,56.3,0.3,0.2,22.6,1.6,1.3,41.4,33,330000,39090,32100,1129,239,253,318,234,85,805
E01002002,Haringey,28.7293,1180,129,191,235,71,626,65.3,7.1,10.6,13,3.9,34.7,972,834,53.8,46.2,583,198,74.6,25.4,672,37,21,10,238,8,11,657,152,37.2,2,1.2,0.6,13.2,0.4,0.6,36.4,8.4,Haringey 031C,38.7,0.2,0.1,13,0.3,2.4,44.8,41.9,583000,48920,37680,1806,247,579,543,329,108,1451
E01002053,Haringey,22.5215,804,162,173,516,90,941,46.1,9.3,9.9,29.6,5.2,53.9,823,922,47.2,52.8,492,171,74.2,25.8,923,25,11,50,331,9,8,271,117,52.9,1.4,0.6,2.9,19,0.5,0.5,15.5,6.7,Haringey 032A,36,0.2,0.2,27.9,0.3,0.7,34.4,33.3,370000,41010,31690,1745,378,404,433,355,175,1192
E01002055,Haringey,24.7519,1197,71,111,127,152,461,72.2,4.3,6.7,7.7,9.2,27.8,1015,643,61.2,38.8,347,109,76.1,23.9,428,7,22,743,120,10,3,150,175,25.8,0.4,1.3,44.8,7.2,0.6,0.2,9,10.6,Haringey 029D,23.3,0.1,0.1,32.2,-0.4,0.8,36.2,33.2,580000,49300,37960,1658,620,317,357,256,108,930
E01002056,Haringey,11.8134,1106,112,123,509,114,858,56.3,5.7,6.3,25.9,5.8,43.7,912,1052,46.4,53.6,613,228,72.9,27.1,871,23,22,18,346,12,14,491,167,44.3,1.2,1.1,0.9,17.6,0.6,0.7,25,8.5,Haringey 032C,29,0.2,0.1,17.8,0,0.7,37.6,31.3,378400,43350,33510,1964,368,519,583,344,150,1446
E01002058,Haringey,19.2417,1040,94,204,245,107,650,61.5,5.6,12.1,14.5,6.3,38.5,791,899,46.8,53.2,503,178,73.9,26.1,745,34,26,6,239,1,11,498,130,44.1,2,1.5,0.4,14.1,0.1,0.7,29.5,7.7,Haringey 031D,24.8,0.2,0.1,11.8,-0.2,0.8,37.2,34.6,549975,47710,36800,1690,247,543,508,276,116,1327
E01002701,Islington,38.1114,1044,68,190,213,67,538,66,4.3,12,13.5,4.2,34,937,645,59.2,40.8,599,119,83.4,16.6,742,21,30,9,186,0,10,387,197,46.9,1.3,1.9,0.6,11.8,0,0.6,24.5,12.5,Islington 023A,27.8,0.2,0.1,17.6,0.4,0.1,28.4,44.1,558750,48910,35540,1582,229,465,390,305,193,1160
E01002704,Islington,69.0566,1435,150,197,333,83,763,65.3,6.8,9,15.2,3.8,34.7,1323,875,60.2,39.8,871,164,84.2,15.8,953,22,32,13,179,2,12,580,405,43.4,1,1.5,0.6,8.1,0.1,0.5,26.4,18.4,Islington 023D,22.3,0.2,0.1,8.8,0.1,-0.6,31.3,33.5,650000,54580,39540,2198,325,719,586,340,228,1645
E01002716,Islington,30.694,1451,215,181,346,107,849,63.1,9.3,7.9,15,4.7,36.9,1550,750,67.4,32.6,939,140,87,13,986,21,22,8,271,9,9,589,385,42.9,0.9,1,0.3,11.8,0.4,0.4,25.6,16.7,Islington 014A,34.6,0.3,0.1,13.9,0.9,0.5,29.1,30.6,355000,50140,36430,2300,444,616,617,391,232,1624
E01002718,Islington,26.2902,1370,94,79,88,30,291,82.5,5.7,4.8,5.3,1.8,17.5,1166,495,70.2,29.8,717,82,89.7,10.3,657,21,13,14,86,3,7,618,242,39.6,1.3,0.8,0.8,5.2,0.2,0.4,37.2,14.6,Islington 014B,19.4,0.1,0.1,10.2,-0.2,0.8,23.6,44.6,823250,65050,46430,1661,178,481,539,320,143,1340
E01002741,Islington,11.4166,980,70,90,294,79,533,64.8,4.6,5.9,19.4,5.2,35.2,976,537,64.5,35.5,532,124,81.1,18.9,608,19,13,15,265,4,7,350,232,40.2,1.3,0.9,1,17.5,0.3,0.5,23.1,15.3,Islington 009B,34.8,0.3,0.2,21.1,0.4,0.6,28.9,24.1,399950,50020,36350,1513,319,396,394,253,151,1043
E01002742,Islington,23.8055,1278,91,75,97,20,283,81.9,5.8,4.8,6.2,1.3,18.1,1119,442,71.7,28.3,625,50,92.6,7.4,665,9,14,10,40,9,8,563,243,42.6,0.6,0.9,0.6,2.6,0.6,0.5,36.1,15.6,Islington 006A,15.8,0.1,0.1,1.5,-0.2,0.7,20.6,39.5,925000,72920,51270,1561,238,370,487,321,145,1178
E01002747,Islington,39.4803,1234,95,137,135,34,401,75.5,5.8,8.4,8.3,2.1,24.5,1086,549,66.4,33.6,591,84,87.6,12.4,631,15,6,13,124,2,3,510,331,38.6,0.9,0.4,0.8,7.6,0.1,0.2,31.2,20.2,Islington 006B,13.3,0.1,0.1,2.1,-0.1,-0.9,23.4,30.2,650000,66900,47590,1635,242,481,485,285,142,1251
E01002748,Islington,41.1852,792,88,189,344,54,675,54,6,12.9,23.4,3.7,46,911,556,62.1,37.9,550,117,82.5,17.5,566,10,10,4,253,8,9,368,239,38.6,0.7,0.7,0.3,17.2,0.5,0.6,25.1,16.3,Islington 006C,39.9,0.2,0.2,8.6,0.6,1.6,30.7,36.6,425000,54720,39630,1467,282,380,432,278,95,1090
E01002776,Islington,27.8195,1136,128,108,228,61,525,68.4,7.7,6.5,13.7,3.7,31.6,1205,456,72.5,27.5,692,82,89.4,10.6,698,6,13,19,112,1,10,527,275,42,0.4,0.8,1.1,6.7,0.1,0.6,31.7,16.6,Islington 014E,32.1,0.2,0.1,16.8,0.9,0.5,28,44.2,503250,55940,40470,1661,320,443,431,315,152,1189
E01002778,Islington,27.281,859,213,152,423,140,928,48.1,11.9,8.5,23.7,7.8,51.9,1105,682,61.8,38.2,601,142,80.9,19.1,686,6,10,4,324,17,10,386,344,38.4,0.3,0.6,0.2,18.1,1,0.6,21.6,19.3,Islington 012B,39.1,0.3,0.2,24.1,0.7,1.3,31.8,31.1,330000,44960,32620,1787,480,453,432,269,153,1154
E01002779,Islington,18.1941,1409,105,160,139,78,482,74.5,5.6,8.5,7.4,4.1,25.5,1192,699,63,37,724,96,88.3,11.7,670,20,10,21,151,6,10,702,301,35.4,1.1,0.5,1.1,8,0.3,0.5,37.1,15.9,Islington 012C,18.6,0.1,0.1,8.1,-0.4,0.9,27,28.8,542500,57880,41770,1891,281,643,569,293,105,1505
E01002782,Islington,21.4284,744,128,129,454,78,789,48.5,8.3,8.4,29.6,5.1,51.5,899,634,58.6,41.4,465,151,75.5,24.5,604,2,5,2,367,1,7,264,281,39.4,0.1,0.3,0.1,23.9,0.1,0.5,17.2,18.3,Islington 012E,37.2,0.3,0.2,22.7,0.7,0.9,28.2,24.7,490400,46300,33620,1533,416,335,393,265,124,993
E01002798,Islington,16.1488,1616,93,94,107,55,349,82.2,4.7,4.8,5.4,2.8,17.8,1447,518,73.6,26.4,858,64,93.1,6.9,835,14,19,17,87,7,16,690,280,42.5,0.7,1,0.9,4.4,0.4,0.8,35.1,14.2,Islington 018C,21.5,0.1,0.1,5.7,0.2,0.6,22.1,32,927500,64460,46050,1965,239,472,625,427,202,1524
E01002800,Islington,13.452,634,46,115,193,61,415,60.4,4.4,11,18.4,5.8,39.6,703,346,67,33,366,69,84.1,15.9,486,3,5,3,193,1,1,213,144,46.3,0.3,0.5,0.3,18.4,0.1,0.1,20.3,13.7,Islington 018E,38.9,0.2,0.1,40.8,0.4,0.8,33.1,44.8,440000,45240,32830,1049,257,241,215,226,110,682
E01002802,Islington,17.2543,1227,72,103,55,23,253,82.9,4.9,7,3.7,1.6,17.1,1017,463,68.7,31.3,639,67,90.5,9.5,638,7,10,21,59,10,2,505,228,43.1,0.5,0.7,1.4,4,0.7,0.1,34.1,15.4,Islington 020D,25.9,0.1,0.1,5.6,0.5,0.9,22.2,44.4,987498,71710,50540,1480,206,377,453,300,144,1130
E01002803,Islington,25.1791,1528,119,238,119,59,535,74.1,5.8,11.5,5.8,2.9,25.9,1268,795,61.5,38.5,808,127,86.4,13.6,828,32,31,20,125,3,4,702,318,40.1,1.6,1.5,1,6.1,0.1,0.2,34,15.4,Islington 020E,23.8,0.2,0.1,12.2,-0.1,0.7,26.1,43.6,717500,63860,45670,2063,247,707,556,379,174,1642
E01033699,Hackney,29.9191,694,104,153,213,53,523,57,8.5,12.6,17.5,4.4,43,668,549,54.9,45.1,477,108,81.5,18.5,425,18,15,4,125,15,12,501,102,34.9,1.5,1.2,0.3,10.3,1.2,1,41.2,8.4,Hackney 021G,33.6,0.1,0.1,11.4,0.6,1.9,45.2,34,520000,48040,39430,1217,121,455,436,157,48,1048
